scenario,policy,start,success,evac_time,fed,incapacitated,timed_out,smoke_time,fire_time,wait_time,path_length,n_reroutes,plan_ms,n_plans
14,dynamic_perfect_perception,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,1.873,1
14,oracle,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
15,shortest_path,N1_6,1,19.200181615634285,0.043,0,0,2.24,0.0,0.0,24.0,0,0.375,2
15,static_risk,N1_6,1,19.200181615634285,0.043,0,0,2.24,0.0,0.0,24.0,0,2.315,2
15,dynamic_risk,N1_6,1,19.200181615634285,0.043,0,0,2.24,0.0,0.0,24.0,0,3.552,2
15,dynamic_perfect_perception,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,3.338,2
15,oracle,N1_6,1,35.82438693210172,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
16,shortest_path,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,0.59,3
16,static_risk,N2_6,1,31.977958962885587,0.1703,0,0,17.91,0.0,0.0,36.0,0,2.291,3
16,dynamic_risk,N2_6,1,31.977958962885587,0.1703,0,0,17.91,0.0,0.0,36.0,0,5.345,3
16,dynamic_perfect_perception,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,5.074,3
16,oracle,N2_6,1,49.88261300846533,0.1702,0,0,17.9,0.0,0.0,60.0,0,0.0,0
17,shortest_path,N3_6,1,35.82298917741954,0.0,0,0,0.0,0.0,0.0,48.0,0,0.753,4
17,static_risk,N3_6,1,35.82298917741954,0.0,0,0,0.0,0.0,0.0,48.0,0,2.308,4
17,dynamic_risk,N3_6,1,35.82298917741954,0.0,0,0,0.0,0.0,0.0,48.0,0,7.309,4
17,dynamic_perfect_perception,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,6.757,4
17,oracle,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
18,shortest_path,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,0.344,2
18,static_risk,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,3.864,2
18,dynamic_risk,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,3.585,2
18,dynamic_perfect_perception,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,3.33,2
18,oracle,N1_4,1,35.822122731484235,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
19,shortest_path,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,0.567,3
19,static_risk,N4_6,1,26.86735436147955,0.0,0,0,0.0,0.0,0.0,36.0,0,2.328,3
19,dynamic_risk,N4_6,1,26.86735436147955,0.0,0,0,0.0,0.0,0.0,36.0,0,5.555,3
19,dynamic_perfect_perception,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,5.633,3
19,oracle,N4_6,1,26.867066237279,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
20,shortest_path,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,0.359,1
20,static_risk,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,2.234,1
20,dynamic_risk,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,1.786,1
20,dynamic_perfect_perception,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,1.669,1
20,oracle,N4_9,1,35.83999436402192,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
21,shortest_path,N1_3,1,32.582538684767044,0.3414,0,0,21.58,1.52,0.0,36.0,0,0.555,3
21,static_risk,N1_3,1,32.582538684767044,0.3414,0,0,21.58,1.52,0.0,36.0,0,2.281,3
21,dynamic_risk,N1_3,1,32.554657490691426,0.3411,0,0,21.55,1.52,0.0,36.0,0,5.431,3
21,dynamic_perfect_perception,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,5.038,3
21,oracle,N1_3,1,35.82499063998775,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
22,shortest_path,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,78.226,375
22,static_risk,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,703.885,300
22,dynamic_risk,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,874.351,313
22,dynamic_perfect_perception,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,708.042,150
22,oracle,N1_1,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
23,shortest_path,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,0.688,1
23,static_risk,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,3.598,1
23,dynamic_risk,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,2.724,1
23,dynamic_perfect_perception,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,3.044,1
23,oracle,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
24,shortest_path,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,1.102,2
24,static_risk,N4_8,1,17.946973724068187,0.0009,0,0,0.0,0.0,0.0,24.0,0,4.562,2
24,dynamic_risk,N4_8,1,17.946973724068187,0.0009,0,0,0.0,0.0,0.0,24.0,0,6.119,2
24,dynamic_perfect_perception,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,5.645,2
24,oracle,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,0.0,0
25,shortest_path,N2_7,1,43.83852672112736,0.564,0,0,43.84,2.97,0.0,48.0,1,2.327,7
25,static_risk,N2_7,1,42.33191122605045,0.2167,0,0,24.33,0.0,0.0,48.0,0,4.457,4
25,dynamic_risk,N2_7,1,43.104862190529914,0.2425,0,0,34.1,0.0,0.0,48.0,0,15.5,5
25,dynamic_perfect_perception,N2_7,1,50.86793339164861,0.2031,0,0,2.64,0.0,0.0,60.0,0,16.555,5
25,oracle,N2_7,1,50.86793339164861,0.2031,0,0,2.64,0.0,0.0,60.0,0,0.0,0
26,shortest_path,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,0.303,1
26,static_risk,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,3.518,1
26,dynamic_risk,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,3.184,1
26,dynamic_perfect_perception,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,3.245,1
26,oracle,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
27,shortest_path,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,0.37,1
27,static_risk,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,3.811,1
27,dynamic_risk,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,2.888,1
27,dynamic_perfect_perception,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,2.832,1
27,oracle,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
28,shortest_path,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,0.533,1
28,static_risk,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,3.526,1
28,dynamic_risk,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,2.713,1
28,dynamic_perfect_perception,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,2.172,1
28,oracle,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,0.0,0
29,shortest_path,N3_8,1,32.57527537094737,0.1903,0,0,20.58,0.0,0.0,36.0,0,0.949,3
29,static_risk,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,3.773,3
29,dynamic_risk,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,10.238,3
29,dynamic_perfect_perception,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,9.349,3
29,oracle,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,0.0,0
30,shortest_path,N3_7,1,35.82136034196182,0.0,0,0,0.0,0.0,0.0,48.0,0,1.75,4
30,static_risk,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,3.841,4
30,dynamic_risk,N3_7,1,35.82136034196182,0.0,0,0,0.0,0.0,0.0,48.0,0,12.974,4
30,dynamic_perfect_perception,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,15.441,4
30,oracle,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
31,shortest_path,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,0.347,1
31,static_risk,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,3.754,1
31,dynamic_risk,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,3.371,1
31,dynamic_perfect_perception,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,2.793,1
31,oracle,N0_1,1,36.513858507660764,0.023,0,0,0.0,0.0,0.0,48.0,0,0.0,0
32,shortest_path,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,0.385,1
32,static_risk,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,4.494,1
32,dynamic_risk,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,3.809,1
32,dynamic_perfect_perception,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,4.301,1
32,oracle,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,0.0,0
33,shortest_path,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,1.102,2
33,static_risk,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,6.543,2
33,dynamic_risk,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,8.362,2
33,dynamic_perfect_perception,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,8.569,2
33,oracle,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
34,shortest_path,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,2.453,4
34,static_risk,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,4.31,4
34,dynamic_risk,N3_6,0,,1.0,1,0,41.42,6.25,0.0,48.0,0,15.955,4
34,dynamic_perfect_perception,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,15.232,4
34,oracle,N3_6,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
35,shortest_path,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,1.746,3
35,static_risk,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,5.884,3
35,dynamic_risk,N3_8,1,30.135758856527023,0.109,0,0,0.14,0.0,0.0,36.0,0,7.845,3
35,dynamic_perfect_perception,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,9.491,3
35,oracle,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,0.0,0
36,shortest_path,N2_4,1,29.144830517452355,0.4135,0,0,3.38,3.38,0.0,36.0,0,1.504,4
36,static_risk,N2_4,1,29.144830517452355,0.4135,0,0,3.38,3.38,0.0,36.0,0,4.164,3
36,dynamic_risk,N2_4,1,29.144830517452355,0.4135,0,0,3.38,3.38,0.0,36.0,0,12.439,3
36,dynamic_perfect_perception,N2_4,1,28.404999918189755,0.384,0,0,2.33,3.33,0.0,36.0,0,9.223,3
36,oracle,N2_4,1,26.884294150786726,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
37,shortest_path,N4_6,1,26.879991133015647,0.0,0,0,0.0,0.0,0.0,36.0,0,1.154,3
37,static_risk,N4_6,1,26.86567204694718,0.0,0,0,0.0,0.0,0.0,36.0,0,3.916,3
37,dynamic_risk,N4_6,1,26.86567204694718,0.0,0,0,0.0,0.0,0.0,36.0,0,9.179,3
37,dynamic_perfect_perception,N4_6,1,26.865671647236564,0.0,0,0,0.0,0.0,0.0,36.0,0,8.858,3
37,oracle,N4_6,1,26.865671647236564,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
38,shortest_path,N4_3,0,,1.0,1,0,11.0,9.0,0.0,12.0,0,0.447,1
38,static_risk,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,4.042,2
38,dynamic_risk,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,6.936,2
38,dynamic_perfect_perception,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,6.362,2
38,oracle,N4_3,1,35.82117492765505,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
39,shortest_path,N1_6,1,17.912183101424127,0.0,0,0,0.0,0.0,0.0,24.0,0,0.872,2
39,static_risk,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,4.052,2
39,dynamic_risk,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,6.075,2
39,dynamic_perfect_perception,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,5.899,2
39,oracle,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
40,shortest_path,N3_2,1,35.82499776550967,0.0,0,0,0.0,0.0,0.0,48.0,0,1.709,4
40,static_risk,N3_2,1,35.820963397882,0.0,0,0,0.0,0.0,0.0,48.0,0,3.785,4
40,dynamic_risk,N3_2,1,35.820963397882,0.0,0,0,0.0,0.0,0.0,48.0,0,11.925,4
40,dynamic_perfect_perception,N3_2,1,35.82089552238806,0.0,0,0,0.0,0.0,0.0,48.0,0,12.3,4
40,oracle,N3_2,1,35.82089552238806,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
41,shortest_path,N2_7,1,51.0225985156797,0.9861,0,0,51.02,4.8,0.0,48.0,0,1.572,4
41,static_risk,N2_7,1,43.65380076444932,0.261,0,0,27.53,0.0,0.0,48.0,0,4.037,4
41,dynamic_risk,N2_7,1,43.65380076444932,0.261,0,0,27.53,0.0,0.0,48.0,0,12.404,4
41,dynamic_perfect_perception,N2_7,1,43.65172763892128,0.261,0,0,27.53,0.0,0.0,48.0,0,10.964,4
41,oracle,N2_7,1,52.608627199977754,0.261,0,0,27.53,0.0,0.0,60.0,0,0.0,0
42,shortest_path,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,0.694,2
42,static_risk,N4_3,1,17.923810377000656,0.0,0,0,0.0,0.0,0.0,24.0,0,3.84,2
42,dynamic_risk,N4_3,1,17.923810377000656,0.0,0,0,0.0,0.0,0.0,24.0,0,6.209,2
42,dynamic_perfect_perception,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,6.115,2
42,oracle,N4_3,1,17.923810377000656,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
43,shortest_path,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.804,2
43,static_risk,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,4.042,2
43,dynamic_risk,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,5.984,2
43,dynamic_perfect_perception,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,5.668,2
43,oracle,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
44,shortest_path,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,0.652,2
44,static_risk,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,9.226,2
44,dynamic_risk,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,6.305,2
44,dynamic_perfect_perception,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,6.679,2
44,oracle,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,0.0,0
45,shortest_path,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,1.058,2
45,static_risk,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,4.061,2
45,dynamic_risk,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,6.325,2
45,dynamic_perfect_perception,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,6.059,2
45,oracle,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
46,shortest_path,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,89.645,376
46,static_risk,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,509.402,188
46,dynamic_risk,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,1146.002,287
46,dynamic_perfect_perception,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,978.973,188
46,oracle,N0_6,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
47,shortest_path,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,0.408,2
47,static_risk,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,6.081,2
47,dynamic_risk,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,5.709,2
47,dynamic_perfect_perception,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,5.663,2
47,oracle,N2_5,1,35.833237402714914,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
48,shortest_path,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,239.054,905
48,static_risk,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,2740.782,905
48,dynamic_risk,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,2472.352,743
48,dynamic_perfect_perception,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1424.153,362
48,oracle,N3_8,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
49,shortest_path,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,0.185,1
49,static_risk,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,2.436,1
49,dynamic_risk,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,1.707,1
