scenario,policy,start,success,evac_time,fed,incapacitated,timed_out,smoke_time,fire_time,wait_time,path_length,n_reroutes,plan_ms,n_plans
13,dynamic_risk,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,2.094,1
13,dynamic_perfect_perception,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,3.749,1
13,oracle,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,0.0,0
14,shortest_path,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,0.23,1
14,static_risk,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,2.532,1
14,dynamic_risk,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,1.89,1
14,dynamic_perfect_perception,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,1.774,1
14,oracle,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
15,shortest_path,N1_6,1,19.200181615634285,0.043,0,0,2.24,0.0,0.0,24.0,0,0.395,2
15,static_risk,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,2.499,2
15,dynamic_risk,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,4.046,2
15,dynamic_perfect_perception,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,3.515,2
15,oracle,N1_6,1,35.82438693210172,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
16,shortest_path,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,0.577,3
16,static_risk,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,2.266,3
16,dynamic_risk,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,5.351,3
16,dynamic_perfect_perception,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,5.972,3
16,oracle,N2_6,1,49.88261300846533,0.1702,0,0,17.9,0.0,0.0,60.0,0,0.0,0
17,shortest_path,N3_6,1,35.82298917741954,0.0,0,0,0.0,0.0,0.0,48.0,0,0.738,4
17,static_risk,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,2.216,4
17,dynamic_risk,N3_6,1,35.842959644700045,0.0,0,0,0.0,0.0,0.0,48.0,0,7.249,4
17,dynamic_perfect_perception,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,6.481,4
17,oracle,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
18,shortest_path,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,0.343,2
18,static_risk,N1_4,1,18.398860945556216,0.0162,0,0,0.0,0.0,0.0,24.0,0,2.256,2
18,dynamic_risk,N1_4,1,18.398860945556216,0.0162,0,0,0.0,0.0,0.0,24.0,0,3.541,2
18,dynamic_perfect_perception,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,3.503,2
18,oracle,N1_4,1,35.822122731484235,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
19,shortest_path,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,0.593,3
19,static_risk,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,2.539,3
19,dynamic_risk,N4_6,1,26.86735436147955,0.0,0,0,0.0,0.0,0.0,36.0,0,5.481,3
19,dynamic_perfect_perception,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,5.114,3
19,oracle,N4_6,1,26.867066237279,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
20,shortest_path,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,0.21,1
20,static_risk,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,2.297,1
20,dynamic_risk,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,1.87,1
20,dynamic_perfect_perception,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,1.654,1
20,oracle,N4_9,1,35.83999436402192,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
21,shortest_path,N1_3,1,32.582538684767044,0.3414,0,0,21.58,1.52,0.0,36.0,0,0.556,3
21,static_risk,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,2.771,3
21,dynamic_risk,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,6.352,3
21,dynamic_perfect_perception,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,5.607,3
21,oracle,N1_3,1,35.82499063998775,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
22,shortest_path,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,63.046,375
22,static_risk,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,747.828,300
22,dynamic_risk,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,636.043,194
22,dynamic_perfect_perception,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,490.7,150
22,oracle,N1_1,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
23,shortest_path,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,0.195,1
23,static_risk,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,2.421,1
23,dynamic_risk,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,1.801,1
23,dynamic_perfect_perception,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,1.75,1
23,oracle,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
24,shortest_path,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,0.4,2
24,static_risk,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,2.533,2
24,dynamic_risk,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,3.71,2
24,dynamic_perfect_perception,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,3.209,2
24,oracle,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,0.0,0
25,shortest_path,N2_7,1,43.83852672112736,0.564,0,0,43.84,2.97,0.0,48.0,1,1.387,7
25,static_risk,N2_7,1,50.86793339164861,0.2031,0,0,2.64,0.0,0.0,60.0,0,2.251,5
25,dynamic_risk,N2_7,1,50.86793339164861,0.2031,0,0,2.64,0.0,0.0,60.0,0,11.773,5
25,dynamic_perfect_perception,N2_7,1,50.86793339164861,0.2031,0,0,2.64,0.0,0.0,60.0,0,10.38,5
25,oracle,N2_7,1,50.86793339164861,0.2031,0,0,2.64,0.0,0.0,60.0,0,0.0,0
26,shortest_path,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,0.198,1
26,static_risk,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,2.12,1
26,dynamic_risk,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,1.688,1
26,dynamic_perfect_perception,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,1.607,1
26,oracle,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
27,shortest_path,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,0.19,1
27,static_risk,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,2.214,1
27,dynamic_risk,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,1.885,1
27,dynamic_perfect_perception,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,1.611,1
27,oracle,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
28,shortest_path,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,0.215,1
28,static_risk,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,2.229,1
28,dynamic_risk,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,1.763,1
28,dynamic_perfect_perception,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,1.731,1
28,oracle,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,0.0,0
29,shortest_path,N3_8,1,32.57527537094737,0.1903,0,0,20.58,0.0,0.0,36.0,0,0.634,3
29,static_risk,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,2.638,3
29,dynamic_risk,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,6.504,3
29,dynamic_perfect_perception,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,6.549,3
29,oracle,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,0.0,0
30,shortest_path,N3_7,1,35.82136034196182,0.0,0,0,0.0,0.0,0.0,48.0,0,0.869,4
30,static_risk,N3_7,1,35.83838317774513,0.0,0,0,0.0,0.0,0.0,48.0,0,2.258,4
30,dynamic_risk,N3_7,1,35.83838317774513,0.0,0,0,0.0,0.0,0.0,48.0,0,7.092,4
30,dynamic_perfect_perception,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,6.752,4
30,oracle,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
31,shortest_path,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,0.199,1
31,static_risk,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,2.167,1
31,dynamic_risk,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,1.721,1
31,dynamic_perfect_perception,N0_1,1,36.513858507660764,0.023,0,0,0.0,0.0,0.0,48.0,0,7.023,4
31,oracle,N0_1,1,36.513858507660764,0.023,0,0,0.0,0.0,0.0,48.0,0,0.0,0
32,shortest_path,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,0.311,1
32,static_risk,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,2.336,1
32,dynamic_risk,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,1.847,1
32,dynamic_perfect_perception,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,2.134,1
32,oracle,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,0.0,0
33,shortest_path,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,0.45,2
33,static_risk,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,2.286,2
33,dynamic_risk,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,3.767,2
33,dynamic_perfect_perception,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,3.385,2
33,oracle,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
34,shortest_path,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,0.773,4
34,static_risk,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,2.275,4
34,dynamic_risk,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,6.882,4
34,dynamic_perfect_perception,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,1,7.169,4
34,oracle,N3_6,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
35,shortest_path,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,0.634,3
35,static_risk,N3_8,1,30.135758856527023,0.109,0,0,0.14,0.0,0.0,36.0,0,2.341,3
35,dynamic_risk,N3_8,1,30.135758856527023,0.109,0,0,0.14,0.0,0.0,36.0,0,10.046,3
35,dynamic_perfect_perception,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,5.672,3
35,oracle,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,0.0,0
36,shortest_path,N2_4,1,29.144830517452355,0.4135,0,0,3.38,3.38,0.0,36.0,0,1.185,4
36,static_risk,N2_4,1,26.884294150786726,0.0,0,0,0.0,0.0,0.0,36.0,0,2.417,3
36,dynamic_risk,N2_4,1,26.884294150786726,0.0,0,0,0.0,0.0,0.0,36.0,0,6.97,3
36,dynamic_perfect_perception,N2_4,1,28.404999918189755,0.384,0,0,2.33,3.33,0.0,36.0,0,6.262,3
36,oracle,N2_4,1,26.884294150786726,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
37,shortest_path,N4_6,1,26.879991133015647,0.0,0,0,0.0,0.0,0.0,36.0,0,0.665,3
37,static_risk,N4_6,1,26.879991133015647,0.0,0,0,0.0,0.0,0.0,36.0,0,2.623,3
37,dynamic_risk,N4_6,1,26.879991133015647,0.0,0,0,0.0,0.0,0.0,36.0,0,10.469,3
37,dynamic_perfect_perception,N4_6,1,26.865671647236564,0.0,0,0,0.0,0.0,0.0,36.0,0,8.528,3
37,oracle,N4_6,1,26.865671647236564,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
38,shortest_path,N4_3,0,,1.0,1,0,11.0,9.0,0.0,12.0,0,0.286,1
38,static_risk,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,4.454,2
38,dynamic_risk,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,5.224,2
38,dynamic_perfect_perception,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,5.719,2
38,oracle,N4_3,1,35.82117492765505,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
39,shortest_path,N1_6,1,17.912183101424127,0.0,0,0,0.0,0.0,0.0,24.0,0,0.796,2
39,static_risk,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,2.675,2
39,dynamic_risk,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,4.058,2
39,dynamic_perfect_perception,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,4.412,2
39,oracle,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
40,shortest_path,N3_2,1,35.82499776550967,0.0,0,0,0.0,0.0,0.0,48.0,0,0.863,4
40,static_risk,N3_2,1,35.82710574073645,0.0,0,0,0.0,0.0,0.0,48.0,0,2.894,4
40,dynamic_risk,N3_2,1,35.82710574073645,0.0,0,0,0.0,0.0,0.0,48.0,0,7.926,4
40,dynamic_perfect_perception,N3_2,1,35.82089552238806,0.0,0,0,0.0,0.0,0.0,48.0,0,7.168,4
40,oracle,N3_2,1,35.82089552238806,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
41,shortest_path,N2_7,1,51.0225985156797,0.9861,0,0,51.02,4.8,0.0,48.0,0,1.211,4
41,static_risk,N2_7,1,43.66314513127915,0.261,0,0,27.53,0.0,0.0,48.0,0,3.717,4
41,dynamic_risk,N2_7,1,43.66314513127915,0.261,0,0,27.53,0.0,0.0,48.0,0,7.397,4
41,dynamic_perfect_perception,N2_7,1,43.65172763892128,0.261,0,0,27.53,0.0,0.0,48.0,0,6.87,4
41,oracle,N2_7,1,52.608627199977754,0.261,0,0,27.53,0.0,0.0,60.0,0,0.0,0
42,shortest_path,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,0.445,2
42,static_risk,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,2.329,2
42,dynamic_risk,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,6.038,2
42,dynamic_perfect_perception,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,3.915,2
42,oracle,N4_3,1,17.923810377000656,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
43,shortest_path,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.335,2
43,static_risk,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,2.297,2
43,dynamic_risk,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,3.916,2
43,dynamic_perfect_perception,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,3.689,2
43,oracle,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
44,shortest_path,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,0.457,2
44,static_risk,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,2.373,2
44,dynamic_risk,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,3.872,2
44,dynamic_perfect_perception,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,4.525,2
44,oracle,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,0.0,0
45,shortest_path,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.449,2
45,static_risk,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,2.378,2
45,dynamic_risk,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,3.794,2
45,dynamic_perfect_perception,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,3.611,2
45,oracle,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
46,shortest_path,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,67.719,376
46,static_risk,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,347.767,188
46,dynamic_risk,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,712.79,190
46,dynamic_perfect_perception,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,719.24,188
46,oracle,N0_6,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
47,shortest_path,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,0.385,2
47,static_risk,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,2.247,2
47,dynamic_risk,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,3.65,2
47,dynamic_perfect_perception,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,3.21,2
47,oracle,N2_5,1,35.833237402714914,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
48,shortest_path,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,164.62,905
48,static_risk,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1712.638,724
48,dynamic_risk,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1885.238,490
48,dynamic_perfect_perception,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1260.914,362
48,oracle,N3_8,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
49,shortest_path,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,0.193,1
49,static_risk,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,2.398,1
49,dynamic_risk,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,1.886,1
