scenario,policy,start,success,evac_time,fed,incapacitated,timed_out,smoke_time,fire_time,wait_time,path_length,n_reroutes,plan_ms,n_plans
11,shortest_path,N3_1,1,27.35274640283314,0.0162,0,0,0.0,0.0,0.0,36.0,0,0.758,3
11,static_risk,N3_1,1,29.12230221986808,0.6196,0,0,4.44,5.44,0.0,36.0,0,2.213,3
11,dynamic_risk,N3_1,1,27.35274640283314,0.0162,0,0,0.0,0.0,0.0,36.0,0,5.189,3
11,dynamic_perfect_perception,N3_1,1,27.32223108801458,0.0152,0,0,0.0,0.0,0.0,36.0,0,4.951,3
11,oracle,N3_1,1,35.820949657716604,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
12,shortest_path,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,0.532,3
12,static_risk,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,2.315,3
12,dynamic_risk,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,5.184,3
12,dynamic_perfect_perception,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,4.913,3
12,oracle,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
13,shortest_path,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,0.204,1
13,static_risk,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,2.206,1
13,dynamic_risk,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,1.695,1
13,dynamic_perfect_perception,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,1.608,1
13,oracle,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,0.0,0
14,shortest_path,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,0.19,1
14,static_risk,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,2.086,1
14,dynamic_risk,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,1.668,1
14,dynamic_perfect_perception,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,1.602,1
14,oracle,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
15,shortest_path,N1_6,1,19.200181615634285,0.043,0,0,2.24,0.0,0.0,24.0,0,0.368,2
15,static_risk,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,2.158,2
15,dynamic_risk,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,3.443,2
15,dynamic_perfect_perception,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,3.38,2
15,oracle,N1_6,1,35.82438693210172,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
16,shortest_path,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,0.545,3
16,static_risk,N2_6,1,31.972696739916866,0.1702,0,0,17.9,0.0,0.0,36.0,0,2.148,3
16,dynamic_risk,N2_6,1,31.972696739916866,0.1702,0,0,17.9,0.0,0.0,36.0,0,5.085,3
16,dynamic_perfect_perception,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,4.934,3
16,oracle,N2_6,1,49.88261300846533,0.1702,0,0,17.9,0.0,0.0,60.0,0,0.0,0
17,shortest_path,N3_6,1,35.82298917741954,0.0,0,0,0.0,0.0,0.0,48.0,0,0.74,4
17,static_risk,N3_6,1,35.82547572625988,0.0,0,0,0.0,0.0,0.0,48.0,0,2.572,4
17,dynamic_risk,N3_6,1,35.822825591390135,0.0,0,0,0.0,0.0,0.0,48.0,0,7.591,4
17,dynamic_perfect_perception,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,7.085,4
17,oracle,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
18,shortest_path,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,0.365,2
18,static_risk,N1_4,1,18.398860945556216,0.0162,0,0,0.0,0.0,0.0,24.0,0,2.379,2
18,dynamic_risk,N1_4,1,18.398860945556216,0.0162,0,0,0.0,0.0,0.0,24.0,0,4.324,2
18,dynamic_perfect_perception,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,3.889,2
18,oracle,N1_4,1,35.822122731484235,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
19,shortest_path,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,0.898,3
19,static_risk,N4_6,1,26.86735436147955,0.0,0,0,0.0,0.0,0.0,36.0,0,2.871,3
19,dynamic_risk,N4_6,1,26.86735436147955,0.0,0,0,0.0,0.0,0.0,36.0,0,8.462,3
19,dynamic_perfect_perception,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,6.636,3
19,oracle,N4_6,1,26.867066237279,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
20,shortest_path,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,0.464,1
20,static_risk,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,4.467,1
20,dynamic_risk,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,2.147,1
20,dynamic_perfect_perception,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,3.208,1
20,oracle,N4_9,1,35.83999436402192,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
21,shortest_path,N1_3,1,32.582538684767044,0.3414,0,0,21.58,1.52,0.0,36.0,0,1.24,3
21,static_risk,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,5.24,3
21,dynamic_risk,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,6.259,3
21,dynamic_perfect_perception,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,7.638,3
21,oracle,N1_3,1,35.82499063998775,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
22,shortest_path,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,98.312,375
22,static_risk,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,301.507,150
22,dynamic_risk,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,721.153,194
22,dynamic_perfect_perception,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,522.742,150
22,oracle,N1_1,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
23,shortest_path,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,0.18,1
23,static_risk,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,2.234,1
23,dynamic_risk,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,1.961,1
23,dynamic_perfect_perception,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,1.738,1
23,oracle,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
24,shortest_path,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,0.422,2
24,static_risk,N4_8,1,17.946973724068187,0.0009,0,0,0.0,0.0,0.0,24.0,0,2.295,2
24,dynamic_risk,N4_8,1,17.946973724068187,0.0009,0,0,0.0,0.0,0.0,24.0,0,4.519,2
24,dynamic_perfect_perception,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,3.508,2
24,oracle,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,0.0,0
25,shortest_path,N2_7,1,43.83852672112736,0.564,0,0,43.84,2.97,0.0,48.0,1,2.29,7
25,static_risk,N2_7,1,42.33191122605045,0.2167,0,0,24.33,0.0,0.0,48.0,0,4.045,4
25,dynamic_risk,N2_7,1,42.33191122605045,0.2167,0,0,24.33,0.0,0.0,48.0,0,10.223,4
25,dynamic_perfect_perception,N2_7,1,50.86793339164861,0.2031,0,0,2.64,0.0,0.0,60.0,0,10.417,5
25,oracle,N2_7,1,50.86793339164861,0.2031,0,0,2.64,0.0,0.0,60.0,0,0.0,0
26,shortest_path,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,0.194,1
26,static_risk,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,2.209,1
26,dynamic_risk,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,1.697,1
26,dynamic_perfect_perception,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,1.612,1
26,oracle,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
27,shortest_path,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,0.18,1
27,static_risk,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,2.315,1
27,dynamic_risk,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,1.787,1
27,dynamic_perfect_perception,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,1.661,1
27,oracle,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
28,shortest_path,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,0.204,1
28,static_risk,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,2.338,1
28,dynamic_risk,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,1.73,1
28,dynamic_perfect_perception,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,1.649,1
28,oracle,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,0.0,0
29,shortest_path,N3_8,1,32.57527537094737,0.1903,0,0,20.58,0.0,0.0,36.0,0,0.622,3
29,static_risk,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,2.304,3
29,dynamic_risk,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,6.252,3
29,dynamic_perfect_perception,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,6.672,3
29,oracle,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,0.0,0
30,shortest_path,N3_7,1,35.82136034196182,0.0,0,0,0.0,0.0,0.0,48.0,0,0.915,4
30,static_risk,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,2.319,4
30,dynamic_risk,N3_7,1,35.83838317774513,0.0,0,0,0.0,0.0,0.0,48.0,0,7.635,4
30,dynamic_perfect_perception,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,6.907,4
30,oracle,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
31,shortest_path,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,0.196,1
31,static_risk,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,2.186,1
31,dynamic_risk,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,1.7,1
31,dynamic_perfect_perception,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,1.7,1
31,oracle,N0_1,1,36.513858507660764,0.023,0,0,0.0,0.0,0.0,48.0,0,0.0,0
32,shortest_path,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,0.186,1
32,static_risk,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,2.712,1
32,dynamic_risk,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,2.164,1
32,dynamic_perfect_perception,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,2.055,1
32,oracle,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,0.0,0
33,shortest_path,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,0.423,2
33,static_risk,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,2.304,2
33,dynamic_risk,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,3.526,2
33,dynamic_perfect_perception,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,3.426,2
33,oracle,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
34,shortest_path,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,0.767,4
34,static_risk,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,3.152,4
34,dynamic_risk,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,7.78,4
34,dynamic_perfect_perception,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,11.024,4
34,oracle,N3_6,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
35,shortest_path,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,1.474,3
35,static_risk,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,2.483,3
35,dynamic_risk,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,5.865,3
35,dynamic_perfect_perception,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,6.099,3
35,oracle,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,0.0,0
36,shortest_path,N2_4,1,29.144830517452355,0.4135,0,0,3.38,3.38,0.0,36.0,0,0.797,4
36,static_risk,N2_4,1,29.144830517452355,0.4135,0,0,3.38,3.38,0.0,36.0,0,2.392,3
36,dynamic_risk,N2_4,1,29.144830517452355,0.4135,0,0,3.38,3.38,0.0,36.0,0,5.535,3
36,dynamic_perfect_perception,N2_4,1,28.404999918189755,0.384,0,0,2.33,3.33,0.0,36.0,0,5.526,3
36,oracle,N2_4,1,26.884294150786726,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
37,shortest_path,N4_6,1,26.879991133015647,0.0,0,0,0.0,0.0,0.0,36.0,0,0.578,3
37,static_risk,N4_6,1,35.826359722000426,0.0,0,0,0.0,0.0,0.0,48.0,0,2.357,4
37,dynamic_risk,N4_6,1,35.82089552238806,0.0,0,0,0.0,0.0,0.0,48.0,0,8.098,4
37,dynamic_perfect_perception,N4_6,1,26.865671647236564,0.0,0,0,0.0,0.0,0.0,36.0,0,6.375,3
37,oracle,N4_6,1,26.865671647236564,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
38,shortest_path,N4_3,0,,1.0,1,0,11.0,9.0,0.0,12.0,0,0.36,1
38,static_risk,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,2.669,2
38,dynamic_risk,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,6.282,2
38,dynamic_perfect_perception,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,3.894,2
38,oracle,N4_3,1,35.82117492765505,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
39,shortest_path,N1_6,1,17.912183101424127,0.0,0,0,0.0,0.0,0.0,24.0,0,0.521,2
39,static_risk,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,3.83,2
39,dynamic_risk,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,3.972,2
39,dynamic_perfect_perception,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,4.475,2
39,oracle,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
40,shortest_path,N3_2,1,35.82499776550967,0.0,0,0,0.0,0.0,0.0,48.0,0,1.011,4
40,static_risk,N3_2,1,35.82474427531527,0.0,0,0,0.0,0.0,0.0,48.0,0,3.16,4
40,dynamic_risk,N3_2,1,35.82474427531527,0.0,0,0,0.0,0.0,0.0,48.0,0,20.533,4
40,dynamic_perfect_perception,N3_2,1,35.82089552238806,0.0,0,0,0.0,0.0,0.0,48.0,0,13.447,4
40,oracle,N3_2,1,35.82089552238806,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
41,shortest_path,N2_7,1,51.0225985156797,0.9861,0,0,51.02,4.8,0.0,48.0,0,1.448,4
41,static_risk,N2_7,1,43.65380076444932,0.261,0,0,27.53,0.0,0.0,48.0,0,6.655,4
41,dynamic_risk,N2_7,1,43.65380076444932,0.261,0,0,27.53,0.0,0.0,48.0,0,10.976,4
41,dynamic_perfect_perception,N2_7,1,43.65172763892128,0.261,0,0,27.53,0.0,0.0,48.0,0,12.633,4
41,oracle,N2_7,1,52.608627199977754,0.261,0,0,27.53,0.0,0.0,60.0,0,0.0,0
42,shortest_path,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,0.711,2
42,static_risk,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,4.306,2
42,dynamic_risk,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,6.544,2
42,dynamic_perfect_perception,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,3.572,2
42,oracle,N4_3,1,17.923810377000656,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
43,shortest_path,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.527,2
43,static_risk,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,2.694,2
43,dynamic_risk,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,4.904,2
43,dynamic_perfect_perception,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,5.002,2
43,oracle,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
44,shortest_path,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,0.543,2
44,static_risk,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,4.167,2
44,dynamic_risk,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,5.394,2
44,dynamic_perfect_perception,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,4.909,2
44,oracle,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,0.0,0
45,shortest_path,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.631,2
45,static_risk,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,2.544,2
45,dynamic_risk,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,4.711,2
45,dynamic_perfect_perception,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,5.715,2
45,oracle,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
46,shortest_path,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,85.441,376
46,static_risk,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,678.62,282
46,dynamic_risk,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,729.798,198
46,dynamic_perfect_perception,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,692.84,188
46,oracle,N0_6,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
47,shortest_path,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,0.549,2
47,static_risk,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,2.312,2
47,dynamic_risk,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,4.069,2
47,dynamic_perfect_perception,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,3.559,2
47,oracle,N2_5,1,35.833237402714914,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
48,shortest_path,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,172.659,905
48,static_risk,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1837.921,724
48,dynamic_risk,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1874.892,478
48,dynamic_perfect_perception,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1394.683,362
48,oracle,N3_8,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
49,shortest_path,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,0.183,1
49,static_risk,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,2.323,1
49,dynamic_risk,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,1.747,1
